=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:09:51 =~=~=~=~=~=~=~=~=~=~=~=
10-0.02, -0.01
10.18, -2.35, -2.50, 0.02, -0.03, 0.06
10.20, -2.35, -2.52, 0.02, -0.05, -0.04
MPU6050 Found!
10.21, -2.37, -2.48, 0.02, -0.03, -0.01
10.21, -2.34, -2.49, 0.04, -0.04, 0.01
10.19, -2.38, -2.44, 0.05, -0.04, -0.01
10.18, -2.34, -2.45, 0.06, -0.04, -0.01
10.19, -2.32, -2.47, 0.04, -0.05, 0.00
10.20, -2.32, -2.46, 0.03, -0.03, 0.01
10.21, -2.34, -2.51, 0.02, -0.04, 0.00
10.20, -2.36, -2.48, 0.03, -0.05, -0.01
10.19, -2.39, -2.48, 0.07, -0.03, -0.00
10.17, -2.29, -2.48, 0.07, -0.06, 0.01
10.22, -2.36, -2.50, 0.05, -0.02, 0.03
10.23, -2.23, -2.50, -0.01, -0.06, -0.05
10.19, -2.36, -2.51, 0.00, 0.01, 0.16
10.21, -2.32, -2.48, -0.01, -0.05, -0.15
10.18, -2.37, -2.48, 0.05, -0.05, 0.24
10.16, -2.49, -2.41, 0.07, -0.01, -0.18
10.21, -2.32, -2.49, 0.06, -0.08, 0.11
10.19, -2.41, -2.49, 0.02, -0.02, -0.03
10.20, -2.41, -2.45, -0.02, -0.01, 0.06
10.18, -2.45, -2.46, -0.01, -0.06, -0.04
10.17, -2.49, -2.46, 0.06, -0.03, 0.05
10.18, -2.46, -2.47, 0.11, -0.06, -0.04
10.14, -2.45, -2.47, 0.11, -0.05, 0.03
10.19, -2.44, -2.46, 0.05, -0.04, 0.03
10.17, -2.50, -2.47, -0.01, -0.04, 0.00
10.16, -2.54, -2.44, -0.01, -0.04, 0.06
10.14, -2.54, -2.45, 0.05, -0.06, -0.05
10.12, -2.58, -2.40, 0.13, -0.03, 0.14
10.15, -2.58, -2.42, 0.12, -0.07, -0.08
10.17, -2.59, -2.47, 0.07, -0.05, 0.11
10.14, -2.62, -2.41, -0.02, -0.02, -0.05
10.14, -2.64, -2.40, -0.04, -0.05, 0.06
10.09, -2.66, -2.44, 0.01, -0.05, -0.03
10.18, -2.68, -2.48, 0.11, -0.02, 0.04
10.15, -2.67, -2.43, 0.15, 0.01, -0.03
9.97, -2.64, -2.40, 0.10, -0.18, 0.07
10.17, -2.68, -2.53, -0.08, -0.16, 0.01
10.33, -2.76, -2.48, 0.00, 0.38, -0.08
9.83, -2.72, -2.29, 0.15, -0.21, 0.13
10.04, -2.72, -2.57, -0.00, -0.47, 0.09
10.44, -2.79, -2.58, -0.00, 0.42, -0.21
10.06, -2.73, -2.27, 0.25, 0.14, -0.03
9.83, -2.68, -2.43, 0.09, -0.65, 0.25
10.29, -2.76, -2.62, -0.20, 0.02, -0.05
10.24, -2.83, -2.39, 0.04, 0.59, -0.22
9.72, -2.71, -2.26, 0.27, -0.36, 0.12
10.24, -2.74, -2.58, -0.01, -0.53, 0.21
10.38, -2.79, -2.55, -0.12, 0.40, -0.16
9.80, -2.83, -2.30, 0.23, 0.32, -0.17
9.92, -2.68, -2.32, 0.11, -0.68, 0.23
10.52, -2.70, -2.65, -0.27, -0.14, 0.14
10.10, -2.86, -2.52, 0.06, 0.79, -0.34
9.48, -2.71, -2.17, 0.31, -0.34, 0.08
10.47, -2.70, -2.63, -0.08, -0.74, 0.29
10.60, -2.72, -2.65, -0.10, 0.60, -0.14
9.59, -2.81, -2.26, 0.16, 0.26, -0.23
9.78, -2.72, -2.42, 0.11, -0.72, 0.26
10.72, -2.61, -2.66, -0.16, 0.06, 0.10
10.16, -2.81, -2.41, -0.02, 0.48, -0.33
9.44, -2.92, -2.26, 0.25, -0.28, 0.14
10.45, -2.71, -2.51, -0.01, -0.37, 0.20
10.55, -2.66, -2.48, -0.12, 0.30, 0.03
9.53, -2.94, -2.28, 0.08, 0.08, -0.37
9.91, -2.91, -2.40, 0.13, -0.29, 0.28
10.72, -2.47, -2.56, -0.12, -0.00, 0.11
9.99, -2.81, -2.51, 0.02, 0.08, -0.16
9.50, -3.00, -2.35, 0.17, -0.09, -0.16
10.46, -2.71, -2.49, 0.02, -0.05, 0.34
10.48, -2.45, -2.53, -0.09, -0.07, -0.05
9.78, -3.06, -2.40, 0.18, -0.05, -0.22
9.68, -2.93, -2.41, 0.11, -0.02, 0.09
10.71, -2.48, -2.52, -0.09, 0.07, 0.25
10.24, -2.65, -2.44, 0.06, -0.19, -0.28
9.40, -3.17, -2.38, 0.16, -0.15, 0.01
10.19, -2.81, -2.48, 0.10, 0.20, 0.10
10.74, -2.31, -2.41, -0.05, -0.03, 0.06
9.89, -3.04, -2.40, 0.06, -0.38, -0.26
9.50, -3.11, -2.44, 0.18, 0.08, 0.20
10.73, -2.37, -2.48, -0.03, 0.28, 0.07
10.38, -2.56, -2.41, -0.04, -0.34, -0.12
9.35, -3.11, -2.39, 0.18, -0.23, -0.17
10.24, -2.90, -2.55, 0.09, 0.26, 0.27
10.72, -2.19, -2.43, -0.11, 0.11, 0.00
9.93, -3.00, -2.38, 0.12, -0.43, -0.19
9.38, -3.13, -2.48, 0.10, -0.15, 0.17
10.84, -2.52, -2.59, -0.05, 0.56, 0.10
10.35, -2.48, -2.27, 0.06, -0.22, -0.18
9.31, -3.24, -2.36, 0.23, -0.63, -0.09
10.22, -3.09, -2.67, 0.16, 0.30, 0.28
10.64, -2.16, -2.32, 0.04, 0.48, -0.13
9.98, -3.00, -2.29, 0.08, -0.70, -0.13
9.39, -3.20, -2.52, -0.12, -0.27, 0.20
10.79, -2.70, -2.66, -0.18, 0.83, 0.23
10.06, -2.40, -2.25, 0.15, -0.20, -0.37
9.67, -3.32, -2.41, 0.33, -0.79, -0.14
10.31, -3.17, -2.66, -0.05, 0.28, 0.37
10.18, -2.36, -2.37, -0.03, 0.61, 0.04
10.04, -2.87, -2.32, 0.19, -0.69, -0.39
9.72, -3.34, -2.50, -0.03, -0.38, 0.26
10.61, -2.69, -2.65, -0.11, 0.76, 0.30
9.91, -2.48, -2.29, 0.18, -0.05, -0.51
9.85, -3.37, -2.34, 0.28, -0.81, -0.10
10.31, -3.18, -2.55, -0.14, 0.17, 0.30
10.23, -2.48, -2.36, 0.00, 0.68, 0.20
10.07, -2.88, -2.24, 0.27, -0.57, -0.44
9.62, -3.34, -2.41, 0.05, -0.54, 0.25
10.65, -2.83, -2.65, -0.01, 0.70, 0.33
9.80, -2.48, -2.26, 0.19, 0.02, -0.42
9.87, -3.42, -2.31, 0.17, -0.67, -0.16
10.41, -3.15, -2.54, -0.26, 0.09, 0.57
9.75, -2.65, -2.49, -0.01, 0.56, 0.29
10.17, -2.79, -2.22, 0.59, -0.51, -0.93
10.13, -3.40, -2.47, 0.45, -0.57, 0.43
10.33, -2.62, -2.58, 0.00, 0.55, 0.02
9.75, -2.36, -2.21, 0.33, 0.06, -0.21
10.22, -3.18, -2.29, 0.45, -0.86, -0.50
10.06, -2.85, -2.53, 0.15, 0.18, 0.63
10.04, -1.98, -2.15, -0.00, 0.64, -0.32
10.38, -2.63, -2.10, -0.02, -0.56, -0.25
9.75, -2.91, -2.32, -0.29, -0.30, 0.07
10.55, -2.57, -2.43, -0.39, 0.63, 0.80
9.81, -2.30, -2.31, 0.00, -0.10, -0.52
10.09, -2.49, -2.43, 0.54, -0.28, -0.18
10.67, -2.70, -2.33, -0.18, 0.05, 0.27
9.85, -2.19, -2.55, -0.37, -0.11, 0.43
9.83, -2.65, -2.66, 0.44, 0.19, -0.69
10.54, -2.54, -2.23, 0.17, -0.10, 0.08
10.44, -2.61, -2.56, -0.44, -0.36, 0.74
9.24, -2.35, -2.56, 0.33, 0.24, -0.35
10.62, -2.89, -2.13, 0.65, -0.09, -0.61
10.62, -2.90, -2.32, 0.02, -0.49, 0.55
9.51, -2.41, -2.45, 0.10, 0.36, 0.50
10.05, -2.55, -2.20, 0.25, -0.02, -0.77
10.46, -3.15, -2.21, 0.09, -0.63, -0.01
10.30, -2.90, -2.47, 0.19, 0.28, 0.74
9.40, -2.27, -2.21, 0.19, 0.30, -0.24
10.43, -3.00, -2.27, -0.01, -0.64, -0.57
10.70, -3.16, -2.47, 0.04, -0.04, 0.62
9.56, -2.50, -2.40, 0.01, 0.48, 0.44
9.61, -2.64, -2.35, 0.00, -0.25, -0.75
