=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:41:39 =~=~=~=~=~=~=~=~=~=~=~=
9.79, 2.44,0.05, -0.07
9.92, 1.99, -4.37, 0.02, -0.07, 0.06
9.95, 2.00, -4.37, 0.02, -0.06, -0.03
9.93, 1.97, -4.38, 0.05, -0.04, -0.01
.05, -0.07
9.92, 1.99, -4.37, 0.02, -0.07, 0.06
9.95, 2.00, -4.37, 0.02, -0.06, -0.03
9.93, 1.97, -4.38, 0.05, -0.04, -0.01
MPU6050 Found!
9.90, 1.96, -4.38, 0.01, -0.06, -0.05
9.92, 1.96, -4.38, 0.04, -0.04, 0.04
9.96, 1.94, -4.37, 0.03, -0.05, 0.07
9.96, 1.94, -4.41, 0.01, -0.07, -0.06
9.93, 1.94, -4.39, 0.03, -0.05, -0.01
9.94, 2.00, -4.35, 0.05, -0.03, -0.00
9.94, 1.97, -4.38, 0.08, -0.03, 0.01
9.92, 1.95, -4.40, 0.06, -0.05, 0.01
9.95, 1.96, -4.35, 0.02, -0.04, 0.01
9.93, 1.98, -4.36, 0.01, -0.04, -0.05
9.94, 1.96, -4.37, 0.05, -0.05, 0.03
9.96, 1.96, -4.36, 0.08, -0.02, 0.05
9.96, 1.93, -4.37, 0.05, -0.02, -0.06
9.92, 1.96, -4.34, 0.05, -0.02, -0.03
9.92, 1.96, -4.39, 0.10, -0.03, 0.03
9.98, 1.87, -4.38, 0.12, -0.03, 0.12
9.95, 1.88, -4.38, 0.05, -0.05, -0.01
9.96, 1.87, -4.37, -0.02, -0.06, -0.10
9.96, 1.96, -4.38, -0.01, -0.05, 0.01
9.94, 1.94, -4.36, 0.04, -0.04, 0.02
9.92, 1.91, -4.37, 0.04, -0.06, 0.01
9.95, 1.99, -4.37, 0.00, -0.09, -0.03
9.93, 2.02, -4.39, -0.00, -0.05, -0.07
9.92, 1.99, -4.39, 0.03, -0.03, 0.02
9.93, 2.01, -4.38, 0.03, -0.08, -0.04
9.90, 2.15, -4.37, -0.01, -0.07, -0.08
9.85, 2.16, -4.39, -0.00, -0.02, -0.02
9.87, 2.18, -4.38, 0.05, -0.05, 0.06
9.95, 2.13, -4.38, 0.06, -0.06, -0.03
9.88, 2.15, -4.39, 0.06, -0.02, 0.00
9.89, 2.17, -4.39, 0.06, -0.01, -0.04
9.89, 2.16, -4.40, 0.08, -0.05, 0.01
9.89, 2.21, -4.37, 0.06, -0.04, 0.01
9.89, 2.13, -4.39, 0.03, -0.04, -0.02
9.90, 2.15, -4.38, 0.03, -0.06, 0.08
9.88, 2.15, -4.37, 0.05, -0.04, -0.06
9.91, 2.09, -4.40, 0.10, -0.02, 0.07
9.92, 2.12, -4.36, 0.08, -0.03, 0.00
9.92, 2.11, -4.39, 0.06, -0.03, -0.05
9.89, 2.11, -4.36, 0.09, -0.03, 0.03
9.90, 2.11, -4.37, 0.08, -0.06, 0.01
9.96, 2.09, -4.40, 0.03, -0.04, 0.02
9.90, 2.10, -4.36, 0.01, -0.05, -0.03
9.92, 2.09, -4.40, 0.03, -0.05, 0.04
9.91, 2.07, -4.36, 0.06, -0.04, -0.01
9.93, 2.03, -4.39, 0.09, -0.02, 0.04
9.93, 2.04, -4.35, 0.10, -0.03, -0.05
9.94, 2.03, -4.36, 0.09, -0.04, -0.00
9.94, 2.08, -4.36, 0.05, -0.04, 0.01
9.95, 2.06, -4.37, 0.02, -0.01, -0.01
9.90, 2.01, -4.35, 0.06, -0.02, 0.07
9.96, 1.96, -4.36, 0.08, -0.07, 0.04
9.98, 1.95, -4.37, 0.05, -0.03, -0.04
9.93, 2.00, -4.34, 0.04, -0.02, -0.03
9.91, 2.02, -4.35, 0.06, -0.04, -0.03
9.97, 2.02, -4.36, 0.06, 0.02, 0.09
9.82, 1.97, -4.29, 0.04, -0.11, -0.05
10.05, 2.00, -4.40, 0.06, -0.25, -0.00
10.23, 2.08, -4.55, -0.12, 0.47, 0.04
9.56, 1.85, -4.03, 0.07, -0.27, -0.11
9.94, 2.09, -4.43, 0.25, -0.67, 0.01
