=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:46:27 =~=~=~=~=~=~=~=~=~=~=~=
10.03, 0.10, 0.01
10.00, 1.61, -4.54, 0.40, -0.07, 0.14
.17, 0.23
9.96, 1.63, -4.60, -0.22, -0.12, -0.18
9.96, 1.75, -4.56, -0.00, 0.10, 0.01
10.00, 1.61, -4.54, 0.40, -0.07, 0.14
MPU6050 Found!
9.89, 1.92, -4.56, 0.02, 0.03, 0.04
9.92, 1.89, -4.51, -0.00, -0.03, 0.06
9.96, 1.85, -4.50, 0.09, -0.12, 0.09
9.97, 1.83, -4.52, 0.13, 0.02, 0.07
9.88, 1.76, -4.47, 0.14, 0.04, -0.05
9.93, 1.83, -4.50, 0.14, -0.08, -0.02
9.98, 1.83, -4.52, 0.08, -0.00, -0.03
9.93, 1.84, -4.47, 0.01, -0.03, -0.00
9.93, 1.78, -4.47, -0.05, -0.14, -0.03
9.90, 1.87, -4.48, -0.05, -0.05, -0.06
9.96, 1.93, -4.49, -0.02, 0.00, 0.01
9.99, 1.94, -4.50, 0.00, -0.08, 0.00
9.90, 1.95, -4.48, 0.03, -0.09, -0.05
9.87, 2.05, -4.49, 0.01, -0.02, -0.00
9.97, 2.10, -4.50, -0.04, -0.02, -0.04
9.89, 2.10, -4.48, -0.02, -0.14, 0.03
9.82, 2.16, -4.47, -0.05, -0.09, -0.01
9.87, 2.19, -4.50, -0.11, 0.00, -0.01
9.95, 2.27, -4.48, -0.06, -0.09, -0.07
9.79, 2.32, -4.47, 0.02, -0.10, -0.06
9.77, 2.32, -4.50, 0.02, -0.03, -0.02
9.90, 2.37, -4.52, 0.03, -0.05, -0.05
9.81, 2.43, -4.49, 0.02, -0.09, -0.08
9.77, 2.48, -4.50, -0.04, -0.05, -0.05
9.83, 2.50, -4.52, -0.03, -0.02, 0.04
9.74, 2.50, -4.47, 0.02, -0.09, -0.02
9.77, 2.53, -4.50, 0.04, -0.08, -0.02
9.80, 2.57, -4.51, 0.04, 0.01, -0.07
9.73, 2.63, -4.49, 0.08, -0.00, -0.02
9.69, 2.60, -4.49, 0.14, -0.05, 0.04
9.73, 2.57, -4.53, 0.11, -0.00, 0.02
9.76, 2.60, -4.48, 0.03, -0.00, -0.04
9.70, 2.67, -4.50, 0.03, -0.10, -0.05
9.72, 2.58, -4.52, 0.07, -0.08, 0.01
9.69, 2.58, -4.48, 0.04, -0.01, 0.07
9.81, 2.57, -4.50, 0.06, -0.03, -0.06
9.75, 2.62, -4.53, 0.14, -0.04, 0.02
9.71, 2.49, -4.48, 0.14, 0.00, 0.12
9.78, 2.45, -4.47, 0.10, -0.02, 0.04
9.75, 2.50, -4.50, 0.13, -0.03, -0.07
9.83, 2.40, -4.51, 0.18, 0.02, 0.18
9.82, 2.31, -4.48, 0.13, -0.02, 0.08
9.82, 2.35, -4.46, 0.03, -0.03, -0.15
9.84, 2.40, -4.48, 0.05, 0.03, 0.14
9.79, 2.27, -4.45, 0.07, -0.08, 0.03
9.83, 2.27, -4.47, 0.04, -0.10, -0.08
9.85, 2.41, -4.48, 0.03, 0.03, -0.11
9.85, 2.37, -4.47, 0.11, -0.01, 0.09
9.82, 2.30, -4.45, 0.11, -0.01, 0.01
9.78, 2.32, -4.46, 0.09, -0.02, -0.03
9.90, 2.39, -4.44, 0.05, -0.06, -0.07
9.86, 2.41, -4.46, 0.02, -0.04, -0.04
9.83, 2.38, -4.43, -0.04, 0.02, -0.02
9.62, 2.40, -4.31, 0.03, -0.27, 0.00
10.17, 2.60, -4.71, -0.03, 0.09, -0.09
9.63, 2.44, -4.26, -0.06, 0.38, -0.05
9.56, 2.54, -4.30, 0.32, -0.89, -0.15
10.26, 2.69, -4.96, -0.10, 0.55, 0.12
9.35, 2.34, -3.91, -0.12, 0.36, -0.14
9.67, 2.77, -4.46, 0.30, -1.33, -0.29
10.16, 2.84, -5.01, -0.30, 1.00, 0.34
9.20, 2.33, -3.69, -0.12, 0.06, -0.05
9.82, 2.89, -4.64, 0.26, -1.44, -0.42
9.90, 2.94, -4.92, -0.35, 1.26, 0.33
9.18, 2.54, -3.65, 0.02, -0.18, -0.09
10.02, 3.11, -4.78, 0.43, -1.40, -0.29
9.55, 3.07, -4.93, -0.43, 1.38, 0.35
9.11, 2.53, -3.61, -0.11, -0.28, -0.23
10.18, 3.31, -4.99, 0.49, -1.33, -0.19
9.48, 3.00, -4.79, -0.35, 1.52, 0.42
8.96, 2.56, -3.54, 0.08, -0.53, -0.30
