=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:20:59 =~=~=~=~=~=~=~=~=~=~=~=
10.07, -2.86, -2.95, 0.06, -0.05, 0.12
.
5, -0.00
9.89, -3.39, -3.12, 0.07, -0.06, -0.01
9.93, -3.36, -3.15, 0.08, -0.07, 0.02
9.92, -3.39, -3.13, 0.10, -0.05, 0.01
MPU6050 Found!
9.85, -3.41, -3.15, 0.03, -0.03, 0.01
9.88, -3.38, -3.14, 0.02, -0.05, -0.01
9.91, -3.38, -3.13, 0.02, -0.03, -0.01
9.92, -3.37, -3.15, 0.01, -0.01, 0.03
9.88, -3.38, -3.14, -0.01, -0.03, -0.01
9.87, -3.34, -3.15, 0.00, -0.04, -0.01
9.90, -3.39, -3.16, 0.02, -0.02, 0.01
9.91, -3.40, -3.16, 0.02, -0.05, -0.01
9.89, -3.29, -3.17, 0.03, -0.06, -0.07
9.91, -3.32, -3.13, 0.05, -0.03, -0.11
9.93, -3.20, -3.19, 0.05, -0.05, 0.08
10.03, -3.00, -3.22, -0.05, -0.07, -0.52
10.08, -2.51, -3.28, 0.03, -0.15, -0.24
10.11, -2.39, -3.31, 0.13, 0.02, -0.02
10.20, -2.40, -3.22, -0.01, -0.05, -0.25
10.20, -2.16, -3.23, -0.13, -0.06, -0.05
10.24, -2.16, -3.24, -0.15, 0.02, -0.05
10.28, -1.79, -3.26, -0.18, -0.07, -0.46
10.30, -1.32, -3.28, -0.12, -0.05, -0.27
10.30, -1.32, -3.32, -0.05, -0.02, 0.05
10.32, -1.08, -3.35, -0.09, -0.09, -0.27
10.29, -0.94, -3.37, -0.09, -0.00, 0.02
10.35, -0.98, -3.38, -0.13, 0.01, 0.06
10.34, -0.93, -3.37, -0.17, -0.05, -0.06
10.35, -0.93, -3.35, -0.18, -0.01, 0.10
10.36, -0.92, -3.36, -0.24, -0.02, -0.20
10.33, -0.67, -3.39, -0.23, -0.06, -0.14
10.30, -0.55, -3.41, -0.17, -0.02, -0.04
10.35, -0.45, -3.42, -0.12, -0.02, -0.15
10.37, -0.35, -3.36, -0.05, -0.05, -0.11
10.37, -0.29, -3.36, 0.03, -0.02, 0.11
10.35, -0.34, -3.37, 0.05, -0.05, 0.02
10.38, -0.32, -3.39, 0.06, -0.04, -0.06
10.35, -0.32, -3.39, 0.07, -0.03, 0.05
10.34, -0.36, -3.40, 0.06, -0.05, 0.04
10.33, -0.38, -3.39, 0.04, -0.04, -0.00
10.35, -0.43, -3.36, 0.05, -0.02, 0.12
10.35, -0.48, -3.32, 0.09, -0.05, 0.03
10.38, -0.49, -3.36, 0.11, -0.08, -0.06
10.36, -0.36, -3.37, 0.09, -0.05, -0.18
10.36, -0.37, -3.37, 0.11, -0.03, 0.18
10.35, -0.50, -3.38, 0.13, -0.07, 0.06
10.36, -0.41, -3.42, 0.17, -0.06, -0.15
10.36, -0.49, -3.38, 0.23, -0.01, 0.12
10.33, -0.52, -3.36, 0.22, -0.08, -0.04
10.33, -0.50, -3.38, 0.20, -0.04, -0.07
10.39, -0.55, -3.38, 0.17, -0.03, 0.15
10.35, -0.59, -3.37, 0.13, -0.06, -0.08
10.35, -0.55, -3.39, 0.13, -0.06, 0.08
10.40, -0.63, -3.38, 0.14, -0.02, 0.06
10.37, -0.71, -3.35, 0.15, -0.03, -0.07
10.30, -0.65, -3.34, 0.14, -0.14, 0.04
10.46, -0.72, -3.45, 0.07, -0.03, 0.03
10.32, -0.78, -3.32, 0.14, 0.14, -0.01
10.21, -0.67, -3.29, 0.10, -0.32, 0.06
10.45, -0.79, -3.54, -0.00, 0.04, -0.01
10.28, -0.82, -3.31, 0.12, 0.14, -0.06
10.39, -0.68, -3.39, 0.05, -0.34, 0.10
10.40, -0.82, -3.50, -0.01, 0.13, -0.03
10.18, -0.81, -3.20, 0.10, 0.03, -0.01
10.47, -0.77, -3.45, -0.02, -0.29, 0.06
10.30, -0.86, -3.43, 0.02, 0.29, -0.06
10.31, -0.78, -3.20, 0.03, -0.28, 0.05
10.41, -0.80, -3.63, -0.09, -0.09, 0.01
10.19, -0.83, -3.20, 0.05, 0.38, -0.08
10.54, -0.78, -3.38, -0.06, -0.63, 0.11
10.31, -0.75, -3.62, -0.04, 0.41, -0.06
10.20, -0.83, -3.01, 0.07, 0.02, -0.04
10.52, -0.78, -3.61, -0.10, -0.66, 0.10
10.24, -0.79, -3.43, 0.07, 0.83, -0.09
10.40, -0.77, -3.02, -0.03, -0.67, 0.03
10.47, -0.78, -3.87, -0.05, -0.12, -0.03
10.00, -0.70, -3.03, 0.16, 0.79, 0.01
10.53, -0.75, -3.38, -0.13, -1.14, 0.09
10.49, -0.75, -3.76, 0.13, 0.63, -0.20
10.06, -0.73, -2.84, 0.09, 0.09, 0.08
10.55, -0.78, -3.75, -0.10, -0.86, 0.12
10.12, -0.64, -3.34, 0.23, 0.95, -0.16
10.45, -0.66, -3.07, -0.08, -0.69, 0.09
10.61, -0.85, -3.91, 0.05, -0.03, -0.11
9.85, -0.65, -2.95, 0.24, 0.54, 0.06
10.67, -0.70, -3.52, -0.14, -1.00, 0.17
10.27, -0.81, -3.61, 0.21, 0.76, -0.24
10.16, -0.68, -2.91, 0.11, -0.24, 0.10
10.72, -0.79, -3.86, -0.10, -0.62, 0.10
9.91, -0.77, -3.21, 0.26, 0.98, -0.11
10.55, -0.61, -3.19, -0.05, -0.91, 0.20
10.52, -0.85, -3.92, 0.02, 0.20, -0.10
9.91, -0.82, -2.86, 0.23, 0.46, -0.09
10.76, -0.69, -3.65, -0.09, -1.03, 0.28
10.20, -0.84, -3.58, 0.13, 0.95, -0.16
10.17, -0.78, -2.87, 0.10, -0.48, 0.04
10.67, -0.80, -3.98, -0.04, -0.45, 0.05
9.89, -0.92, -3.07, 0.14, 1.02, -0.18
10.58, -0.79, -3.20, -0.03, -1.16, 0.27
10.53, -0.73, -3.87, 0.02, 0.51, -0.10
9.86, -0.94, -2.76, 0.09, 0.30, -0.06
10.76, -0.80, -3.82, -0.04, -1.10, 0.15
10.14, -0.81, -3.48, 0.07, 1.18, -0.18
10.23, -0.91, -2.85, 0.02, -0.74, 0.16
10.82, -0.66, -4.07, -0.01, -0.30, 0.01
9.76, -0.85, -3.01, 0.07, 1.13, -0.23
10.50, -0.92, -3.28, -0.05, -1.38, 0.21
10.54, -0.65, -3.87, 0.04, 0.64, -0.06
9.98, -0.85, -2.75, 0.05, 0.31, -0.07
10.81, -0.80, -3.79, -0.03, -1.15, 0.05
10.06, -0.69, -3.44, 0.10, 1.16, -0.06
10.24, -0.90, -2.91, -0.08, -0.70, 0.16
10.70, -0.76, -3.93, 0.01, -0.26, -0.07
9.99, -0.74, -3.03, 0.12, 0.96, -0.11
10.52, -0.92, -3.35, -0.14, -1.21, 0.16
10.34, -0.61, -3.71, 0.11, 0.61, -0.06
10.21, -0.76, -2.89, 0.10, 0.14, -0.05
10.72, -0.95, -3.76, -0.12, -0.88, -0.03
9.98, -0.62, -3.32, 0.15, 0.97, 0.02
10.43, -0.81, -3.08, -0.00, -0.69, 0.14
10.56, -0.77, -3.77, -0.02, -0.01, -0.17
10.00, -0.69, -3.01, 0.17, 0.54, 0.01
10.68, -0.95, -3.51, -0.04, -0.95, 0.14
10.01, -0.67, -3.46, 0.06, 0.72, -0.11
10.32, -0.80, -3.00, 0.10, -0.30, 0.05
10.81, -0.87, -3.80, -0.02, -0.39, -0.03
9.77, -0.64, -3.11, 0.12, 0.71, -0.02
10.69, -0.90, -3.35, -0.00, -0.89, 0.16
10.32, -0.75, -3.64, 0.03, 0.49, -0.15
10.03, -0.73, -2.94, 0.13, 0.03, 0.03
10.90, -0.96, -3.74, -0.03, -0.70, 0.03
