=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:48:03 =~=~=~=~=~=~=~=~=~=~=~=
9.29, 4.16, .02, 0.06
9.98, 1.74, -4.21, 0.12, -0.02, -0.06
10.02, 1.75, -4.25, 0.24, 0.01, -0.10
10.09, 1.83, -4.27, 0.29, 0.03, 0.05
MPU6050 Found!
10.04, 1.67, -4.23, 0.05, -0.06, -0.03
10.03, 1.65, -4.24, 0.09, 0.01, 0.05
10.02, 1.72, -4.25, 0.14, -0.00, -0.08
10.10, 1.73, -4.30, 0.16, -0.03, -0.04
9.97, 1.74, -4.26, 0.09, -0.03, -0.00
10.01, 1.71, -4.20, 0.03, -0.03, 0.02
10.07, 1.72, -4.24, -0.06, -0.06, 0.02
10.07, 1.65, -4.23, -0.02, -0.05, 0.03
9.98, 1.67, -4.21, 0.10, 0.01, 0.03
10.05, 1.69, -4.20, 0.13, -0.07, -0.00
10.17, 1.68, -4.24, 0.12, -0.06, -0.01
10.02, 1.74, -4.21, 0.06, 0.05, -0.07
9.93, 1.76, -4.21, -0.00, -0.09, -0.02
10.11, 1.74, -4.27, -0.01, -0.12, 0.07
10.09, 1.68, -4.23, 0.02, -0.01, 0.09
9.99, 1.62, -4.20, 0.02, -0.03, -0.01
10.03, 1.65, -4.22, 0.04, -0.08, -0.03
10.04, 1.75, -4.25, 0.07, -0.08, -0.05
10.00, 1.71, -4.25, 0.07, -0.04, -0.03
9.96, 1.72, -4.24, 0.06, -0.03, 0.03
10.01, 1.69, -4.25, -0.01, -0.08, 0.01
10.06, 1.70, -4.28, -0.06, -0.07, 0.07
9.98, 1.73, -4.25, -0.02, -0.05, -0.06
9.97, 1.70, -4.25, 0.09, -0.02, 0.03
10.07, 1.71, -4.28, 0.09, -0.02, -0.00
10.07, 1.71, -4.25, 0.07, -0.06, -0.07
9.95, 1.78, -4.31, 0.06, -0.04, -0.01
10.00, 1.75, -4.25, 0.00, -0.01, 0.04
10.07, 1.74, -4.23, 0.01, -0.04, 0.09
10.05, 1.71, -4.25, 0.07, -0.08, 0.00
10.04, 1.65, -4.27, 0.07, -0.01, 0.03
10.06, 1.68, -4.23, 0.04, -0.03, -0.06
10.07, 1.69, -4.23, 0.04, -0.05, -0.08
10.03, 1.70, -4.23, 0.07, -0.04, 0.05
10.05, 1.68, -4.26, 0.05, -0.06, 0.09
10.04, 1.71, -4.27, -0.01, -0.04, 0.02
10.07, 1.71, -4.24, -0.04, -0.06, -0.11
10.04, 1.72, -4.23, 0.01, -0.09, -0.01
10.00, 1.70, -4.25, 0.06, -0.06, 0.04
10.06, 1.74, -4.28, 0.05, -0.00, -0.01
10.03, 1.81, -4.27, 0.03, -0.07, -0.02
9.96, 1.77, -4.25, 0.03, -0.10, -0.04
9.99, 1.77, -4.28, 0.02, 0.00, 0.08
10.10, 1.77, -4.24, -0.01, -0.03, -0.03
9.98, 1.75, -4.25, 0.03, -0.10, -0.00
9.94, 1.76, -4.26, 0.06, -0.03, 0.02
10.06, 1.76, -4.27, 0.08, 0.01, -0.02
10.04, 1.80, -4.25, 0.09, -0.06, -0.01
9.97, 1.77, -4.28, 0.05, -0.06, -0.01
9.97, 1.75, -4.20, 0.04, -0.02, 0.04
10.04, 1.75, -4.26, 0.05, -0.04, 0.00
10.06, 1.76, -4.26, 0.05, -0.03, 0.00
10.01, 1.76, -4.25, 0.03, -0.05, 0.01
10.02, 1.73, -4.25, 0.06, -0.06, -0.05
10.07, 1.76, -4.26, 0.11, 0.00, 0.05
10.05, 1.76, -4.24, 0.07, -0.04, -0.03
10.01, 1.72, -4.24, 0.02, -0.08, 0.02
10.04, 1.75, -4.25, 0.01, -0.02, -0.00
10.04, 1.72, -4.22, 0.04, -0.07, 0.00
10.03, 1.76, -4.25, 0.06, -0.07, 0.04
10.01, 1.73, -4.26, 0.05, -0.00, -0.04
10.09, 1.77, -4.27, 0.07, -0.05, 0.03
10.00, 1.74, -4.26, 0.07, -0.02, -0.02
9.94, 1.71, -4.21, 0.10, -0.18, 0.03
10.28, 1.77, -4.41, -0.03, 0.20, 0.02
9.79, 1.61, -4.01, 0.08, -0.08, -0.02
10.11, 1.77, -4.39, 0.18, -0.47, 0.01
10.15, 1.69, -4.38, -0.13, 0.67, -0.01
9.66, 1.58, -3.87, 0.20, -0.55, -0.03
10.50, 1.95, -4.78, 0.01, -0.14, -0.05
9.71, 1.56, -3.99, -0.10, 0.71, 0.11
9.85, 1.73, -4.10, 0.33, -1.10, -0.06
10.49, 1.84, -4.88, -0.19, 0.69, 0.04
9.45, 1.44, -3.56, 0.08, 0.12, 0.04
10.37, 1.93, -4.66, 0.26, -1.09, -0.10
10.12, 1.72, -4.47, -0.25, 1.21, 0.08
9.48, 1.59, -3.63, 0.33, -0.80, -0.10
10.69, 2.00, -5.10, -0.03, -0.18, 0.03
9.64, 1.47, -3.76, -0.12, 0.95, 0.12
9.93, 1.77, -4.17, 0.46, -1.42, 0.01
10.51, 1.89, -4.97, -0.36, 0.94, -0.03
9.36, 1.36, -3.36, 0.14, -0.03, -0.09
10.48, 2.03, -4.88, 0.34, -1.03, 0.10
10.04, 1.65, -4.31, -0.32, 1.39, -0.01
9.60, 1.48, -3.70, 0.43, -1.13, 0.00
10.55, 1.99, -5.11, -0.12, 0.21, -0.03
9.49, 1.35, -3.57, -0.11, 0.70, 0.02
10.24, 1.84, -4.48, 0.40, -1.34, 0.07
10.30, 1.81, -4.71, -0.32, 1.17, -0.03
9.37, 1.37, -3.46, 0.29, -0.66, -0.05
10.61, 1.90, -5.08, 0.11, -0.31, 0.03
9.81, 1.50, -3.82, -0.21, 1.16, 0.07
9.89, 1.77, -4.12, 0.42, -1.58, -0.07
10.34, 1.84, -5.02, -0.29, 0.96, -0.05
9.40, 1.31, -3.28, 0.07, 0.04, -0.02
10.60, 1.97, -4.87, 0.26, -1.20, 0.06
9.92, 1.65, -4.47, -0.35, 1.57, 0.12
9.57, 1.56, -3.55, 0.44, -1.28, -0.11
10.61, 1.95, -5.21, -0.09, 0.01, -0.11
9.56, 1.42, -3.63, -0.19, 1.17, 0.13
10.21, 1.95, -4.28, 0.49, -1.79, 0.00
10.23, 1.86, -5.03, -0.35, 1.11, -0.06
9.41, 1.32, -3.25, 0.23, 0.04, 0.09
10.65, 2.01, -4.92, 0.22, -1.25, 0.01
9.87, 1.56, -4.43, -0.34, 1.52, 0.07
9.70, 1.69, -3.63, 0.46, -1.12, 0.02
10.56, 1.95, -5.10, -0.16, 0.02, -0.19
9.55, 1.24, -3.61, -0.01, 0.99, 0.16
10.33, 1.92, -4.32, 0.38, -1.57, 0.14
10.11, 1.68, -4.87, -0.41, 1.13, -0.16
9.46, 1.30, -3.35, 0.32, -0.18, 0.04
10.68, 2.02, -4.96, 0.09, -0.98, 0.04
9.72, 1.42, -4.19, -0.24, 1.36, 0.07
9.85, 1.69, -3.74, 0.46, -1.15, 0.06
10.43, 1.85, -5.03, -0.27, 0.21, -0.24
9.56, 1.25, -3.59, 0.02, 0.60, 0.06
10.47, 1.98, -4.50, 0.30, -1.23, 0.19
9.85, 1.68, -4.59, -0.35, 1.04, -0.05
9.65, 1.38, -3.56, 0.36, -0.55, -0.05
10.65, 1.93, -5.01, -0.08, -0.33, -0.06
9.58, 1.42, -3.84, -0.17, 0.91, 0.12
10.17, 1.85, -4.14, 0.47, -1.26, 0.03
10.14, 1.86, -4.87, -0.42, 0.85, -0.16
9.55, 1.30, -3.45, 0.11, -0.12, -0.08
10.71, 2.08, -4.87, 0.24, -0.93, 0.17
9.62, 1.66, -4.24, -0.36, 1.32, 0.11
9.81, 1.64, -3.77, 0.48, -1.19, -0.11
10.62, 2.01, -5.14, -0.20, 0.27, -0.16
9.37, 1.38, -3.52, -0.08, 0.69, 0.11
10.50, 2.06, -4.53, 0.46, -1.43, 0.09
9.90, 1.85, -4.71, -0.41, 1.33, -0.00
9.49, 1.37, -3.39, 0.36, -0.65, -0.11
10.96, 2.07, -5.15, 0.01, -0.48, 0.09
9.32, 1.46, -3.82, -0.30, 1.29, 0.08
10.09, 1.84, -4.10, 0.58, -1.61, -0.00
10.44, 2.00, -5.11, -0.39, 0.95, -0.10
9.15, 1.19, -3.26, 0.09, 0.10, -0.06
10.86, 2.19, -4.92, 0.36, -1.35, 0.18
9.64, 1.74, -4.44, -0.53, 1.64, -0.03
9.54, 1.44, -3.53, 0.50, -1.25, -0.10
10.91, 2.18, -5.28, -0.09, 0.02, 0.02
9.17, 1.41, -3.54, -0.30, 1.05, 0.02
10.34, 2.01, -4.33, 0.62, -1.72, 0.09
10.17, 2.09, -4.98, -0.44, 1.32, -0.16
9.20, 1.22, -3.22, 0.15, -0.29, -0.06
10.98, 2.22, -5.10, 0.37, -1.05, 0.17
9.55, 1.76, -4.21, -0.50, 1.60, 0.04
9.60, 1.64, -3.67, 0.48, -1.47, -0.13
10.72, 2.26, -5.28, -0.08, 0.42, -0.05
9.22, 1.33, -3.39, -0.11, 0.77, 0.09
10.59, 1.98, -4.61, 0.68, -1.67, 0.17
10.09, 2.02, -4.84, -0.44, 1.47, -0.14
9.15, 1.36, -3.29, 0.12, -0.67, -0.28
10.94, 2.36, -5.22, 0.21, -0.63, 0.11
9.46, 1.80, -3.96, -0.38, 1.45, 0.17
9.79, 1.65, -3.91, 0.59, -1.62, 0.10
10.59, 2.09, -5.16, -0.23, 0.82, -0.08
9.19, 1.28, -3.26, -0.13, 0.35, -0.15
10.69, 2.13, -4.77, 0.53, -1.42, 0.12
9.88, 1.98, -4.58, -0.39, 1.54, 0.05
9.33, 1.39, -3.44, 0.42, -1.02, -0.03
10.89, 2.07, -5.27, 0.10, -0.15, 0.05
9.47, 1.43, -3.71, -0.36, 1.16, 0.03
10.09, 1.71, -4.17, 0.55, -1.65, 0.04
10.31, 2.06, -5.04, -0.32, 1.05, -0.11
9.33, 1.22, -3.27, 0.08, -0.02, -0.04
10.73, 2.07, -4.93, 0.42, -1.11, 0.13
