=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.09 12:43:26 =~=~=~=~=~=~=~=~=~=~=~=
9.75, 2.82, -4.50, 0.14, 0.43, 0.26
0 1.50, -4.28, 0.06, -0.04, -0.01
 -0.02
10.08, 1.47, -4.28, 0.11, -0.03, -0.05
10.07, 1.50, -4.30, 0.10, -0.04, -0.01
10.10, 1.50, -4.28, 0.06, -0.04, -0.01
 -0.02
10.08, 1.47, -4.28, 0.11, -0.03, -0.05
10.07, 1.50, -4.30, 0.10, -0.04, -0.01
10.10, 1.50, -4.28, 0.06, -0.04, -0.01
MPU6050 Found!
10.09, 1.47, -4.30, 0.03, -0.04, -0.00
10.08, 1.50, -4.30, 0.07, -0.04, -0.01
10.08, 1.50, -4.31, 0.08, -0.05, -0.02
10.04, 1.52, -4.30, 0.07, -0.04, 0.00
10.09, 1.51, -4.26, 0.04, -0.04, -0.01
10.06, 1.53, -4.29, 0.01, -0.06, 0.01
10.08, 1.52, -4.28, 0.00, -0.05, 0.01
10.07, 1.50, -4.28, 0.03, -0.05, -0.01
10.08, 1.52, -4.27, 0.06, -0.04, 0.07
10.07, 1.52, -4.28, 0.06, -0.04, -0.10
10.09, 1.51, -4.32, 0.08, -0.04, 0.05
10.05, 1.53, -4.28, 0.07, -0.04, -0.01
10.04, 1.51, -4.29, 0.05, -0.04, -0.02
10.06, 1.50, -4.30, 0.02, -0.04, 0.04
10.06, 1.52, -4.29, 0.02, -0.05, -0.02
10.07, 1.51, -4.26, 0.04, -0.05, 0.01
10.06, 1.50, -4.30, 0.06, -0.04, 0.00
10.07, 1.49, -4.30, 0.07, -0.04, 0.01
10.06, 1.53, -4.31, 0.07, -0.04, -0.00
10.09, 1.52, -4.28, 0.05, -0.04, -0.03
10.07, 1.54, -4.27, 0.03, -0.04, -0.01
10.06, 1.57, -4.28, 0.04, -0.05, -0.00
10.10, 1.53, -4.29, 0.04, -0.04, 0.03
10.06, 1.52, -4.27, 0.04, -0.04, 0.03
10.08, 1.56, -4.33, 0.04, -0.06, -0.03
10.07, 1.56, -4.29, 0.06, -0.04, -0.02
10.04, 1.58, -4.28, 0.07, -0.03, -0.05
10.06, 1.58, -4.32, 0.08, -0.04, 0.04
10.07, 1.55, -4.29, 0.06, -0.05, 0.01
10.06, 1.53, -4.29, 0.02, -0.04, -0.00
10.04, 1.57, -4.30, 0.02, -0.03, 0.01
10.04, 1.67, -4.30, 0.08, -0.04, -0.05
10.02, 1.60, -4.26, 0.17, -0.06, 0.14
10.12, 1.34, -4.32, 0.08, -0.03, 0.31
10.13, 1.23, -4.28, -0.16, -0.08, -0.11
10.13, 1.38, -4.29, -0.21, -0.04, -0.22
10.02, 1.61, -4.26, 0.05, -0.02, -0.07
10.04, 1.53, -4.30, 0.32, -0.02, 0.16
10.10, 1.37, -4.27, 0.26, -0.03, 0.12
10.10, 1.39, -4.28, -0.03, -0.03, -0.18
10.06, 1.57, -4.29, -0.20, -0.06, -0.20
10.00, 1.71, -4.28, -0.09, -0.07, 0.04
10.05, 1.58, -4.27, 0.08, -0.06, 0.22
10.09, 1.41, -4.28, 0.05, -0.05, 0.08
10.08, 1.49, -4.28, -0.04, -0.05, -0.17
10.02, 1.67, -4.27, -0.01, -0.05, -0.20
9.94, 1.80, -4.28, 0.13, -0.03, 0.01
10.04, 1.73, -4.28, 0.15, -0.06, 0.12
10.05, 1.64, -4.30, -0.02, -0.06, 0.03
10.00, 1.70, -4.26, -0.18, -0.07, -0.11
9.96, 1.83, -4.32, -0.13, -0.09, -0.07
9.98, 1.83, -4.30, 0.06, -0.05, 0.09
10.00, 1.74, -4.28, 0.12, 0.03, 0.10
9.88, 1.73, -4.25, 0.09, -0.23, -0.09
10.24, 1.90, -4.50, 0.02, 0.07, -0.13
9.78, 1.93, -4.19, -0.05, 0.23, -0.02
9.78, 1.92, -4.18, 0.10, -0.70, -0.04
10.38, 1.91, -4.67, 0.07, 0.39, 0.18
9.68, 1.80, -4.01, -0.11, 0.28, 0.01
9.89, 1.89, -4.26, 0.01, -0.98, -0.28
10.30, 2.03, -4.75, 0.11, 0.66, 0.05
9.60, 1.96, -3.89, 0.06, 0.22, 0.13
9.96, 1.94, -4.36, 0.20, -1.07, -0.18
10.28, 2.01, -4.74, 0.01, 0.86, 0.13
9.55, 1.97, -3.84, -0.17, 0.06, -0.02
10.00, 2.01, -4.41, 0.14, -1.16, -0.23
10.23, 2.06, -4.72, 0.03, 0.97, 0.29
9.56, 1.87, -3.79, -0.07, -0.01, 0.03
10.07, 1.95, -4.51, 0.20, -1.07, -0.29
10.23, 2.13, -4.66, -0.01, 1.02, 0.15
9.44, 2.01, -3.77, -0.03, -0.26, -0.00
10.08, 1.96, -4.61, 0.25, -0.81, -0.13
10.28, 2.06, -4.49, -0.04, 1.08, 0.24
9.50, 1.97, -3.85, -0.13, -0.67, -0.14
10.10, 1.96, -4.72, 0.14, -0.46, -0.16
10.16, 2.13, -4.25, 0.06, 1.11, 0.34
9.51, 1.98, -3.96, 0.01, -0.95, -0.19
10.28, 1.91, -4.82, 0.20, -0.09, -0.04
